fromPlaceName,toPlaceName,date,duration,0-30,30-60,60-120,120+
Piazza al Serchio,San Romano in Garfagnana,10-01-2024,14,1,1,1,1
Piazza al Serchio,San Romano in Garfagnana,10-10-2024,12,1,1,1,1
Piazza al Serchio,San Romano in Garfagnana,10-10-2024,19,1,1,1,1
Piazza al Serchio,San Romano in Garfagnana,10-10-2024,14,1,1,1,1
Piazza al Serchio,San Romano in Garfagnana,07-09-2024,14,1,1,1,1
Piazza al Serchio,San Romano in Garfagnana,07-09-2024,15,1,1,1,1
Piazza al Serchio,San Romano in Garfagnana,07-09-2024,19,1,1,1,1
Piazza al Serchio,San Romano in Garfagnana,07-05-2024,14,1,1,1,1
Piazza al Serchio,San Romano in Garfagnana,07-05-2024,15,1,1,1,1
Piazza al Serchio,San Romano in Garfagnana,07-05-2024,19,1,1,1,1
Piazza al Serchio,Sillano Giuncugnano,10-01-2024,15,1,1,1,1
Piazza al Serchio,Sillano Giuncugnano,10-01-2024,18,1,1,1,1
Piazza al Serchio,Sillano Giuncugnano,10-01-2024,19,1,1,1,1
Piazza al Serchio,Sillano Giuncugnano,10-01-2024,22,1,1,1,1
Piazza al Serchio,Sillano Giuncugnano,10-10-2024,15,1,1,1,1
Piazza al Serchio,Sillano Giuncugnano,10-10-2024,18,1,1,1,1
Piazza al Serchio,Sillano Giuncugnano,10-10-2024,19,1,1,1,1
Piazza al Serchio,Sillano Giuncugnano,10-10-2024,22,1,1,1,1
Piazza al Serchio,Sillano Giuncugnano,07-09-2024,14,1,1,1,1
Piazza al Serchio,Sillano Giuncugnano,07-09-2024,12,1,1,1,1
Piazza al Serchio,Sillano Giuncugnano,07-05-2024,14,1,1,1,1
Piazza al Serchio,Sillano Giuncugnano,07-05-2024,12,1,1,1,1
Piazza al Serchio,Villa Collemandina,10-01-2024,50,0,1,1,1
Piazza al Serchio,Villa Collemandina,10-01-2024,82,0,0,1,1
Piazza al Serchio,Villa Collemandina,10-10-2024,50,0,1,1,1
Piazza al Serchio,Villa Collemandina,10-10-2024,82,0,0,1,1
Piazza al Serchio,Villa Collemandina,07-09-2024,114,0,0,1,1
Piazza al Serchio,Villa Collemandina,07-05-2024,114,0,0,1,1
Piazza al Serchio,Bagni di Lucca,10-01-2024,64,0,0,1,1
Piazza al Serchio,Bagni di Lucca,10-01-2024,73,0,0,1,1
Piazza al Serchio,Bagni di Lucca,10-10-2024,64,0,0,1,1
Piazza al Serchio,Bagni di Lucca,10-10-2024,73,0,0,1,1
Piazza al Serchio,Bagni di Lucca,07-09-2024,73,0,0,1,1
Piazza al Serchio,Bagni di Lucca,07-05-2024,73,0,0,1,1
Piazza al Serchio,Barga,10-01-2024,52,0,1,1,1
Piazza al Serchio,Barga,10-01-2024,68,0,0,1,1
Piazza al Serchio,Barga,10-01-2024,71,0,0,1,1
Piazza al Serchio,Barga,10-01-2024,62,0,0,1,1
Piazza al Serchio,Barga,10-01-2024,61,0,0,1,1
Piazza al Serchio,Barga,10-01-2024,54,0,1,1,1
Piazza al Serchio,Barga,10-10-2024,52,0,1,1,1
Piazza al Serchio,Barga,10-10-2024,68,0,0,1,1
Piazza al Serchio,Barga,10-10-2024,71,0,0,1,1
Piazza al Serchio,Barga,10-10-2024,62,0,0,1,1
Piazza al Serchio,Barga,10-10-2024,61,0,0,1,1
Piazza al Serchio,Barga,10-10-2024,54,0,1,1,1
Piazza al Serchio,Barga,07-09-2024,46,0,1,1,1
Piazza al Serchio,Barga,07-09-2024,55,0,1,1,1
Piazza al Serchio,Barga,07-09-2024,47,0,1,1,1
Piazza al Serchio,Barga,07-05-2024,46,0,1,1,1
Piazza al Serchio,Barga,07-05-2024,55,0,1,1,1
Piazza al Serchio,Barga,07-05-2024,47,0,1,1,1
Piazza al Serchio,Borgo a Mozzano,10-01-2024,60,0,0,1,1
Piazza al Serchio,Borgo a Mozzano,10-01-2024,58,0,1,1,1
Piazza al Serchio,Borgo a Mozzano,10-01-2024,76,0,0,1,1
Piazza al Serchio,Borgo a Mozzano,10-01-2024,66,0,0,1,1
Piazza al Serchio,Borgo a Mozzano,10-01-2024,55,0,1,1,1
Piazza al Serchio,Borgo a Mozzano,10-01-2024,62,0,0,1,1
Piazza al Serchio,Borgo a Mozzano,10-01-2024,64,0,0,1,1
Piazza al Serchio,Borgo a Mozzano,10-10-2024,60,0,0,1,1
Piazza al Serchio,Borgo a Mozzano,10-10-2024,58,0,1,1,1
Piazza al Serchio,Borgo a Mozzano,10-10-2024,76,0,0,1,1
Piazza al Serchio,Borgo a Mozzano,10-10-2024,66,0,0,1,1
Piazza al Serchio,Borgo a Mozzano,10-10-2024,55,0,1,1,1
Piazza al Serchio,Borgo a Mozzano,10-10-2024,62,0,0,1,1
Piazza al Serchio,Borgo a Mozzano,10-10-2024,64,0,0,1,1
Piazza al Serchio,Borgo a Mozzano,07-09-2024,60,0,0,1,1
Piazza al Serchio,Borgo a Mozzano,07-09-2024,58,0,1,1,1
Piazza al Serchio,Borgo a Mozzano,07-09-2024,76,0,0,1,1
Piazza al Serchio,Borgo a Mozzano,07-09-2024,66,0,0,1,1
Piazza al Serchio,Borgo a Mozzano,07-09-2024,55,0,1,1,1
Piazza al Serchio,Borgo a Mozzano,07-09-2024,62,0,0,1,1
Piazza al Serchio,Borgo a Mozzano,07-09-2024,64,0,0,1,1
Piazza al Serchio,Borgo a Mozzano,07-05-2024,60,0,0,1,1
Piazza al Serchio,Borgo a Mozzano,07-05-2024,58,0,1,1,1
Piazza al Serchio,Borgo a Mozzano,07-05-2024,76,0,0,1,1
Piazza al Serchio,Borgo a Mozzano,07-05-2024,66,0,0,1,1
Piazza al Serchio,Borgo a Mozzano,07-05-2024,55,0,1,1,1
Piazza al Serchio,Borgo a Mozzano,07-05-2024,62,0,0,1,1
Piazza al Serchio,Borgo a Mozzano,07-05-2024,64,0,0,1,1
Piazza al Serchio,Pescaglia,10-01-2024,90,0,0,1,1
Piazza al Serchio,Pescaglia,10-01-2024,125,0,0,0,1
Piazza al Serchio,Pescaglia,10-01-2024,190,0,0,0,1
Piazza al Serchio,Pescaglia,10-01-2024,128,0,0,0,1
Piazza al Serchio,Pescaglia,10-10-2024,90,0,0,1,1
Piazza al Serchio,Pescaglia,10-10-2024,125,0,0,0,1
Piazza al Serchio,Pescaglia,10-10-2024,190,0,0,0,1
Piazza al Serchio,Pescaglia,10-10-2024,128,0,0,0,1
Piazza al Serchio,Pescaglia,07-09-2024,90,0,0,1,1
Piazza al Serchio,Pescaglia,07-09-2024,123,0,0,0,1
Piazza al Serchio,Pescaglia,07-09-2024,175,0,0,0,1
Piazza al Serchio,Pescaglia,07-05-2024,90,0,0,1,1
Piazza al Serchio,Pescaglia,07-05-2024,123,0,0,0,1
Piazza al Serchio,Pescaglia,07-05-2024,175,0,0,0,1
Piazza al Serchio,Lucca,10-01-2024,93,0,0,1,1
Piazza al Serchio,Lucca,10-01-2024,85,0,0,1,1
Piazza al Serchio,Lucca,10-01-2024,91,0,0,1,1
Piazza al Serchio,Lucca,10-01-2024,88,0,0,1,1
Piazza al Serchio,Lucca,10-01-2024,77,0,0,1,1
Piazza al Serchio,Lucca,10-10-2024,93,0,0,1,1
Piazza al Serchio,Lucca,10-10-2024,85,0,0,1,1
Piazza al Serchio,Lucca,10-10-2024,91,0,0,1,1
Piazza al Serchio,Lucca,10-10-2024,88,0,0,1,1
Piazza al Serchio,Lucca,10-10-2024,77,0,0,1,1
Piazza al Serchio,Lucca,07-09-2024,93,0,0,1,1
Piazza al Serchio,Lucca,07-09-2024,85,0,0,1,1
Piazza al Serchio,Lucca,07-09-2024,91,0,0,1,1
Piazza al Serchio,Lucca,07-09-2024,88,0,0,1,1
Piazza al Serchio,Lucca,07-09-2024,77,0,0,1,1
Piazza al Serchio,Lucca,07-05-2024,93,0,0,1,1
Piazza al Serchio,Lucca,07-05-2024,85,0,0,1,1
Piazza al Serchio,Lucca,07-05-2024,91,0,0,1,1
Piazza al Serchio,Lucca,07-05-2024,88,0,0,1,1
Piazza al Serchio,Lucca,07-05-2024,77,0,0,1,1
Pieve Fosciana,Camporgiano,07-09-2024,162,0,0,0,1
Pieve Fosciana,Camporgiano,07-05-2024,162,0,0,0,1
Pieve Fosciana,Castiglione di Garfagnana,07-09-2024,68,0,0,1,1
Pieve Fosciana,Castiglione di Garfagnana,07-05-2024,68,0,0,1,1
Pieve Fosciana,Gallicano,07-09-2024,81,0,0,1,1
Pieve Fosciana,Gallicano,07-05-2024,81,0,0,1,1
Pieve Fosciana,Minucciano,07-09-2024,471,0,0,0,1
Pieve Fosciana,Minucciano,07-09-2024,286,0,0,0,1
Pieve Fosciana,Minucciano,07-05-2024,471,0,0,0,1
Pieve Fosciana,Minucciano,07-05-2024,286,0,0,0,1
Pieve Fosciana,Piazza al Serchio,07-09-2024,171,0,0,0,1
Pieve Fosciana,Piazza al Serchio,07-05-2024,171,0,0,0,1
Pieve Fosciana,San Romano in Garfagnana,07-09-2024,176,0,0,0,1
Pieve Fosciana,San Romano in Garfagnana,07-05-2024,176,0,0,0,1
Pieve Fosciana,Sillano Giuncugnano,07-09-2024,437,0,0,0,1
Pieve Fosciana,Sillano Giuncugnano,07-09-2024,350,0,0,0,1
Pieve Fosciana,Sillano Giuncugnano,07-05-2024,437,0,0,0,1
Pieve Fosciana,Sillano Giuncugnano,07-05-2024,350,0,0,0,1
Pieve Fosciana,Barga,07-09-2024,94,0,0,1,1
Pieve Fosciana,Barga,07-05-2024,94,0,0,1,1
San Romano in Garfagnana,Camporgiano,10-01-2024,10,1,1,1,1
San Romano in Garfagnana,Camporgiano,10-01-2024,13,1,1,1,1
San Romano in Garfagnana,Camporgiano,10-10-2024,10,1,1,1,1
San Romano in Garfagnana,Camporgiano,10-10-2024,13,1,1,1,1
San Romano in Garfagnana,Camporgiano,07-09-2024,36,0,1,1,1
San Romano in Garfagnana,Camporgiano,07-09-2024,31,0,1,1,1
San Romano in Garfagnana,Camporgiano,07-05-2024,36,0,1,1,1
San Romano in Garfagnana,Camporgiano,07-05-2024,31,0,1,1,1
San Romano in Garfagnana,Castelnuovo di Garfagnana,10-01-2024,27,1,1,1,1
San Romano in Garfagnana,Castelnuovo di Garfagnana,10-01-2024,35,0,1,1,1
San Romano in Garfagnana,Castelnuovo di Garfagnana,10-01-2024,24,1,1,1,1
San Romano in Garfagnana,Castelnuovo di Garfagnana,10-01-2024,31,0,1,1,1
San Romano in Garfagnana,Castelnuovo di Garfagnana,10-01-2024,38,0,1,1,1
San Romano in Garfagnana,Castelnuovo di Garfagnana,10-10-2024,27,1,1,1,1
San Romano in Garfagnana,Castelnuovo di Garfagnana,10-10-2024,35,0,1,1,1
San Romano in Garfagnana,Castelnuovo di Garfagnana,10-10-2024,24,1,1,1,1
San Romano in Garfagnana,Castelnuovo di Garfagnana,10-10-2024,31,0,1,1,1
San Romano in Garfagnana,Castelnuovo di Garfagnana,10-10-2024,38,0,1,1,1
San Romano in Garfagnana,Castelnuovo di Garfagnana,07-09-2024,38,0,1,1,1
San Romano in Garfagnana,Castelnuovo di Garfagnana,07-09-2024,58,0,1,1,1
San Romano in Garfagnana,Castelnuovo di Garfagnana,07-09-2024,33,0,1,1,1
San Romano in Garfagnana,Castelnuovo di Garfagnana,07-09-2024,32,0,1,1,1
San Romano in Garfagnana,Castelnuovo di Garfagnana,07-05-2024,38,0,1,1,1
San Romano in Garfagnana,Castelnuovo di Garfagnana,07-05-2024,58,0,1,1,1
San Romano in Garfagnana,Castelnuovo di Garfagnana,07-05-2024,33,0,1,1,1
San Romano in Garfagnana,Castelnuovo di Garfagnana,07-05-2024,32,0,1,1,1
San Romano in Garfagnana,Castiglione di Garfagnana,10-01-2024,69,0,0,1,1
San Romano in Garfagnana,Castiglione di Garfagnana,10-01-2024,57,0,1,1,1
San Romano in Garfagnana,Castiglione di Garfagnana,10-01-2024,52,0,1,1,1
San Romano in Garfagnana,Castiglione di Garfagnana,10-10-2024,69,0,0,1,1
San Romano in Garfagnana,Castiglione di Garfagnana,10-10-2024,57,0,1,1,1
San Romano in Garfagnana,Castiglione di Garfagnana,10-10-2024,52,0,1,1,1
San Romano in Garfagnana,Castiglione di Garfagnana,07-09-2024,70,0,0,1,1
San Romano in Garfagnana,Castiglione di Garfagnana,07-09-2024,65,0,0,1,1
San Romano in Garfagnana,Castiglione di Garfagnana,07-05-2024,70,0,0,1,1
San Romano in Garfagnana,Castiglione di Garfagnana,07-05-2024,65,0,0,1,1
San Romano in Garfagnana,Fabbriche di Vergemoli,10-01-2024,119,0,0,1,1
San Romano in Garfagnana,Fabbriche di Vergemoli,10-01-2024,234,0,0,0,1
San Romano in Garfagnana,Fabbriche di Vergemoli,10-10-2024,119,0,0,1,1
San Romano in Garfagnana,Fabbriche di Vergemoli,10-10-2024,234,0,0,0,1
San Romano in Garfagnana,Fabbriche di Vergemoli,07-09-2024,234,0,0,0,1
San Romano in Garfagnana,Fabbriche di Vergemoli,07-05-2024,234,0,0,0,1
San Romano in Garfagnana,Gallicano,10-01-2024,56,0,1,1,1
San Romano in Garfagnana,Gallicano,10-01-2024,46,0,1,1,1
San Romano in Garfagnana,Gallicano,10-01-2024,57,0,1,1,1
San Romano in Garfagnana,Gallicano,10-01-2024,62,0,0,1,1
San Romano in Garfagnana,Gallicano,10-10-2024,56,0,1,1,1
San Romano in Garfagnana,Gallicano,10-10-2024,46,0,1,1,1
San Romano in Garfagnana,Gallicano,10-10-2024,57,0,1,1,1
San Romano in Garfagnana,Gallicano,10-10-2024,62,0,0,1,1
San Romano in Garfagnana,Gallicano,07-09-2024,74,0,0,1,1
San Romano in Garfagnana,Gallicano,07-09-2024,48,0,1,1,1
San Romano in Garfagnana,Gallicano,07-09-2024,61,0,0,1,1
San Romano in Garfagnana,Gallicano,07-05-2024,74,0,0,1,1
San Romano in Garfagnana,Gallicano,07-05-2024,48,0,1,1,1
San Romano in Garfagnana,Gallicano,07-05-2024,61,0,0,1,1
San Romano in Garfagnana,Minucciano,10-01-2024,91,0,0,1,1
San Romano in Garfagnana,Minucciano,10-01-2024,117,0,0,1,1
San Romano in Garfagnana,Minucciano,10-10-2024,91,0,0,1,1
San Romano in Garfagnana,Minucciano,10-10-2024,117,0,0,1,1
San Romano in Garfagnana,Minucciano,07-09-2024,58,0,1,1,1
San Romano in Garfagnana,Minucciano,07-09-2024,62,0,0,1,1
San Romano in Garfagnana,Minucciano,07-05-2024,58,0,1,1,1
San Romano in Garfagnana,Minucciano,07-05-2024,62,0,0,1,1
San Romano in Garfagnana,Molazzana,10-01-2024,82,0,0,1,1
San Romano in Garfagnana,Molazzana,10-10-2024,82,0,0,1,1
San Romano in Garfagnana,Piazza al Serchio,10-01-2024,15,1,1,1,1
San Romano in Garfagnana,Piazza al Serchio,10-01-2024,21,1,1,1,1
San Romano in Garfagnana,Piazza al Serchio,10-01-2024,18,1,1,1,1
San Romano in Garfagnana,Piazza al Serchio,10-01-2024,16,1,1,1,1
San Romano in Garfagnana,Piazza al Serchio,10-10-2024,15,1,1,1,1
San Romano in Garfagnana,Piazza al Serchio,10-10-2024,21,1,1,1,1
San Romano in Garfagnana,Piazza al Serchio,10-10-2024,18,1,1,1,1
San Romano in Garfagnana,Piazza al Serchio,10-10-2024,16,1,1,1,1
San Romano in Garfagnana,Piazza al Serchio,07-09-2024,17,1,1,1,1
San Romano in Garfagnana,Piazza al Serchio,07-09-2024,15,1,1,1,1
San Romano in Garfagnana,Piazza al Serchio,07-05-2024,17,1,1,1,1
San Romano in Garfagnana,Piazza al Serchio,07-05-2024,15,1,1,1,1
San Romano in Garfagnana,Sillano Giuncugnano,10-01-2024,35,0,1,1,1
San Romano in Garfagnana,Sillano Giuncugnano,10-01-2024,84,0,0,1,1
San Romano in Garfagnana,Sillano Giuncugnano,10-10-2024,35,0,1,1,1
San Romano in Garfagnana,Sillano Giuncugnano,10-10-2024,104,0,0,1,1
San Romano in Garfagnana,Sillano Giuncugnano,07-09-2024,22,1,1,1,1
San Romano in Garfagnana,Sillano Giuncugnano,07-05-2024,22,1,1,1,1
San Romano in Garfagnana,Bagni di Lucca,10-01-2024,96,0,0,1,1
San Romano in Garfagnana,Bagni di Lucca,10-10-2024,96,0,0,1,1
San Romano in Garfagnana,Barga,10-01-2024,74,0,0,1,1
San Romano in Garfagnana,Barga,10-01-2024,76,0,0,1,1
San Romano in Garfagnana,Barga,10-01-2024,62,0,0,1,1
San Romano in Garfagnana,Barga,10-10-2024,74,0,0,1,1
San Romano in Garfagnana,Barga,10-10-2024,76,0,0,1,1
San Romano in Garfagnana,Barga,10-10-2024,62,0,0,1,1
San Romano in Garfagnana,Barga,07-09-2024,70,0,0,1,1
San Romano in Garfagnana,Barga,07-05-2024,70,0,0,1,1
San Romano in Garfagnana,Borgo a Mozzano,10-01-2024,84,0,0,1,1
San Romano in Garfagnana,Borgo a Mozzano,10-01-2024,86,0,0,1,1
San Romano in Garfagnana,Borgo a Mozzano,10-01-2024,79,0,0,1,1
San Romano in Garfagnana,Borgo a Mozzano,10-01-2024,89,0,0,1,1
San Romano in Garfagnana,Borgo a Mozzano,10-10-2024,84,0,0,1,1
San Romano in Garfagnana,Borgo a Mozzano,10-10-2024,86,0,0,1,1
San Romano in Garfagnana,Borgo a Mozzano,10-10-2024,79,0,0,1,1
San Romano in Garfagnana,Borgo a Mozzano,10-10-2024,89,0,0,1,1
San Romano in Garfagnana,Borgo a Mozzano,07-09-2024,91,0,0,1,1
San Romano in Garfagnana,Borgo a Mozzano,07-05-2024,91,0,0,1,1
San Romano in Garfagnana,Pescaglia,10-01-2024,113,0,0,1,1
San Romano in Garfagnana,Pescaglia,10-01-2024,221,0,0,0,1
San Romano in Garfagnana,Pescaglia,10-10-2024,113,0,0,1,1
San Romano in Garfagnana,Pescaglia,10-10-2024,221,0,0,0,1
San Romano in Garfagnana,Pescaglia,07-09-2024,122,0,0,0,1
San Romano in Garfagnana,Pescaglia,07-05-2024,122,0,0,0,1
San Romano in Garfagnana,Lucca,10-01-2024,122,0,0,0,1
San Romano in Garfagnana,Lucca,10-01-2024,111,0,0,1,1
San Romano in Garfagnana,Lucca,10-10-2024,122,0,0,0,1
San Romano in Garfagnana,Lucca,10-10-2024,111,0,0,1,1
San Romano in Garfagnana,Lucca,07-09-2024,113,0,0,1,1
San Romano in Garfagnana,Lucca,07-09-2024,123,0,0,0,1
San Romano in Garfagnana,Lucca,07-05-2024,113,0,0,1,1
San Romano in Garfagnana,Lucca,07-05-2024,123,0,0,0,1
Sillano Giuncugnano,Camporgiano,10-01-2024,37,0,1,1,1
Sillano Giuncugnano,Camporgiano,10-01-2024,48,0,1,1,1
Sillano Giuncugnano,Camporgiano,10-01-2024,50,0,1,1,1
Sillano Giuncugnano,Camporgiano,10-01-2024,161,0,0,0,1
Sillano Giuncugnano,Camporgiano,10-01-2024,41,0,1,1,1
Sillano Giuncugnano,Camporgiano,10-10-2024,37,0,1,1,1
Sillano Giuncugnano,Camporgiano,10-10-2024,48,0,1,1,1
Sillano Giuncugnano,Camporgiano,10-10-2024,50,0,1,1,1
Sillano Giuncugnano,Camporgiano,10-10-2024,161,0,0,0,1
Sillano Giuncugnano,Camporgiano,10-10-2024,41,0,1,1,1
Sillano Giuncugnano,Camporgiano,07-09-2024,31,0,1,1,1
Sillano Giuncugnano,Camporgiano,07-09-2024,33,0,1,1,1
Sillano Giuncugnano,Camporgiano,07-05-2024,31,0,1,1,1
Sillano Giuncugnano,Camporgiano,07-05-2024,33,0,1,1,1
Sillano Giuncugnano,Castelnuovo di Garfagnana,10-01-2024,57,0,1,1,1
Sillano Giuncugnano,Castelnuovo di Garfagnana,10-01-2024,64,0,0,1,1
Sillano Giuncugnano,Castelnuovo di Garfagnana,10-01-2024,70,0,0,1,1
Sillano Giuncugnano,Castelnuovo di Garfagnana,10-01-2024,99,0,0,1,1
Sillano Giuncugnano,Castelnuovo di Garfagnana,10-10-2024,57,0,1,1,1
Sillano Giuncugnano,Castelnuovo di Garfagnana,10-10-2024,64,0,0,1,1
Sillano Giuncugnano,Castelnuovo di Garfagnana,10-10-2024,70,0,0,1,1
Sillano Giuncugnano,Castelnuovo di Garfagnana,10-10-2024,99,0,0,1,1
Sillano Giuncugnano,Castelnuovo di Garfagnana,07-09-2024,54,0,1,1,1
Sillano Giuncugnano,Castelnuovo di Garfagnana,07-09-2024,56,0,1,1,1
Sillano Giuncugnano,Castelnuovo di Garfagnana,07-05-2024,54,0,1,1,1
Sillano Giuncugnano,Castelnuovo di Garfagnana,07-05-2024,56,0,1,1,1
Sillano Giuncugnano,Castiglione di Garfagnana,07-09-2024,95,0,0,1,1
Sillano Giuncugnano,Castiglione di Garfagnana,07-09-2024,92,0,0,1,1
Sillano Giuncugnano,Castiglione di Garfagnana,07-05-2024,95,0,0,1,1
Sillano Giuncugnano,Castiglione di Garfagnana,07-05-2024,92,0,0,1,1
Sillano Giuncugnano,Fabbriche di Vergemoli,10-01-2024,258,0,0,0,1
Sillano Giuncugnano,Fabbriche di Vergemoli,10-01-2024,313,0,0,0,1
Sillano Giuncugnano,Fabbriche di Vergemoli,10-10-2024,157,0,0,0,1
Sillano Giuncugnano,Fabbriche di Vergemoli,10-10-2024,313,0,0,0,1
Sillano Giuncugnano,Fabbriche di Vergemoli,07-09-2024,371,0,0,0,1
Sillano Giuncugnano,Fabbriche di Vergemoli,07-05-2024,371,0,0,0,1
Sillano Giuncugnano,Gallicano,10-01-2024,73,0,0,1,1
Sillano Giuncugnano,Gallicano,10-01-2024,89,0,0,1,1
Sillano Giuncugnano,Gallicano,10-01-2024,86,0,0,1,1
Sillano Giuncugnano,Gallicano,10-01-2024,84,0,0,1,1
Sillano Giuncugnano,Gallicano,10-10-2024,73,0,0,1,1
Sillano Giuncugnano,Gallicano,10-10-2024,89,0,0,1,1
Sillano Giuncugnano,Gallicano,10-10-2024,86,0,0,1,1
Sillano Giuncugnano,Gallicano,10-10-2024,84,0,0,1,1
Sillano Giuncugnano,Gallicano,07-09-2024,99,0,0,1,1
Sillano Giuncugnano,Gallicano,07-09-2024,75,0,0,1,1
Sillano Giuncugnano,Gallicano,07-05-2024,99,0,0,1,1
Sillano Giuncugnano,Gallicano,07-05-2024,75,0,0,1,1
Sillano Giuncugnano,Minucciano,10-01-2024,132,0,0,0,1
Sillano Giuncugnano,Minucciano,10-01-2024,54,0,1,1,1
Sillano Giuncugnano,Minucciano,10-01-2024,152,0,0,0,1
Sillano Giuncugnano,Minucciano,10-10-2024,132,0,0,0,1
Sillano Giuncugnano,Minucciano,10-10-2024,54,0,1,1,1
Sillano Giuncugnano,Minucciano,10-10-2024,152,0,0,0,1
Sillano Giuncugnano,Piazza al Serchio,10-01-2024,19,1,1,1,1
Sillano Giuncugnano,Piazza al Serchio,10-01-2024,21,1,1,1,1
Sillano Giuncugnano,Piazza al Serchio,10-01-2024,13,1,1,1,1
Sillano Giuncugnano,Piazza al Serchio,10-10-2024,19,1,1,1,1
Sillano Giuncugnano,Piazza al Serchio,10-10-2024,21,1,1,1,1
Sillano Giuncugnano,Piazza al Serchio,10-10-2024,13,1,1,1,1
Sillano Giuncugnano,Piazza al Serchio,07-09-2024,18,1,1,1,1
Sillano Giuncugnano,Piazza al Serchio,07-09-2024,19,1,1,1,1
Sillano Giuncugnano,Piazza al Serchio,07-05-2024,18,1,1,1,1
Sillano Giuncugnano,Piazza al Serchio,07-05-2024,19,1,1,1,1
Sillano Giuncugnano,Pieve Fosciana,07-09-2024,337,0,0,0,1
Sillano Giuncugnano,Pieve Fosciana,07-05-2024,337,0,0,0,1
Sillano Giuncugnano,San Romano in Garfagnana,10-01-2024,28,1,1,1,1
Sillano Giuncugnano,San Romano in Garfagnana,10-01-2024,156,0,0,0,1
Sillano Giuncugnano,San Romano in Garfagnana,10-10-2024,28,1,1,1,1
Sillano Giuncugnano,San Romano in Garfagnana,10-10-2024,156,0,0,0,1
Sillano Giuncugnano,San Romano in Garfagnana,07-09-2024,27,1,1,1,1
Sillano Giuncugnano,San Romano in Garfagnana,07-09-2024,29,1,1,1,1
Sillano Giuncugnano,San Romano in Garfagnana,07-05-2024,27,1,1,1,1
Sillano Giuncugnano,San Romano in Garfagnana,07-05-2024,29,1,1,1,1
Sillano Giuncugnano,Villa Collemandina,10-01-2024,151,0,0,0,1
Sillano Giuncugnano,Villa Collemandina,10-10-2024,151,0,0,0,1
Sillano Giuncugnano,Villa Collemandina,07-09-2024,118,0,0,1,1
Sillano Giuncugnano,Villa Collemandina,07-09-2024,115,0,0,1,1
Sillano Giuncugnano,Villa Collemandina,07-05-2024,118,0,0,1,1
Sillano Giuncugnano,Villa Collemandina,07-05-2024,115,0,0,1,1
Sillano Giuncugnano,Barga,10-01-2024,76,0,0,1,1
Sillano Giuncugnano,Barga,10-01-2024,93,0,0,1,1
Sillano Giuncugnano,Barga,10-01-2024,123,0,0,0,1
Sillano Giuncugnano,Barga,10-01-2024,130,0,0,0,1
Sillano Giuncugnano,Barga,10-10-2024,76,0,0,1,1
Sillano Giuncugnano,Barga,10-10-2024,93,0,0,1,1
Sillano Giuncugnano,Barga,10-10-2024,123,0,0,0,1
Sillano Giuncugnano,Barga,10-10-2024,130,0,0,0,1
Sillano Giuncugnano,Barga,07-09-2024,132,0,0,0,1
Sillano Giuncugnano,Barga,07-09-2024,75,0,0,1,1
Sillano Giuncugnano,Barga,07-05-2024,132,0,0,0,1
Sillano Giuncugnano,Barga,07-05-2024,75,0,0,1,1
Sillano Giuncugnano,Borgo a Mozzano,10-01-2024,86,0,0,1,1
Sillano Giuncugnano,Borgo a Mozzano,10-01-2024,95,0,0,1,1
Sillano Giuncugnano,Borgo a Mozzano,10-01-2024,135,0,0,0,1
Sillano Giuncugnano,Borgo a Mozzano,10-01-2024,112,0,0,1,1
Sillano Giuncugnano,Borgo a Mozzano,10-10-2024,86,0,0,1,1
Sillano Giuncugnano,Borgo a Mozzano,10-10-2024,95,0,0,1,1
Sillano Giuncugnano,Borgo a Mozzano,10-10-2024,135,0,0,0,1
Sillano Giuncugnano,Borgo a Mozzano,10-10-2024,112,0,0,1,1
Sillano Giuncugnano,Borgo a Mozzano,07-09-2024,133,0,0,0,1
Sillano Giuncugnano,Borgo a Mozzano,07-09-2024,81,0,0,1,1
Sillano Giuncugnano,Borgo a Mozzano,07-05-2024,133,0,0,0,1
Sillano Giuncugnano,Borgo a Mozzano,07-05-2024,81,0,0,1,1
Sillano Giuncugnano,Pescaglia,10-01-2024,239,0,0,0,1
Sillano Giuncugnano,Pescaglia,10-01-2024,273,0,0,0,1
Sillano Giuncugnano,Pescaglia,10-10-2024,239,0,0,0,1
Sillano Giuncugnano,Pescaglia,10-10-2024,273,0,0,0,1
Sillano Giuncugnano,Pescaglia,07-09-2024,306,0,0,0,1
Sillano Giuncugnano,Pescaglia,07-09-2024,434,0,0,0,1
Sillano Giuncugnano,Pescaglia,07-05-2024,306,0,0,0,1
Sillano Giuncugnano,Pescaglia,07-05-2024,434,0,0,0,1
Sillano Giuncugnano,Lucca,10-01-2024,115,0,0,1,1
Sillano Giuncugnano,Lucca,10-01-2024,127,0,0,0,1
Sillano Giuncugnano,Lucca,10-01-2024,121,0,0,0,1
Sillano Giuncugnano,Lucca,10-01-2024,145,0,0,0,1
Sillano Giuncugnano,Lucca,10-01-2024,117,0,0,1,1
Sillano Giuncugnano,Lucca,10-10-2024,115,0,0,1,1
Sillano Giuncugnano,Lucca,10-10-2024,127,0,0,0,1
Sillano Giuncugnano,Lucca,10-10-2024,121,0,0,0,1
Sillano Giuncugnano,Lucca,10-10-2024,145,0,0,0,1
Sillano Giuncugnano,Lucca,10-10-2024,117,0,0,1,1
Sillano Giuncugnano,Lucca,07-09-2024,138,0,0,0,1
